mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
597,1442,0.0,22.02,42.207,44.262,92.018,27.668,10.134,0.0,LO
597,1443,0.0,0.0,0.0,0.25800002,0.134,0.005,0.0,0.0,LO
597,1444,0.0,5.868,0.0,33.304,37.892,11.151,1.863,0.0,LO
597,1448,0.0,0.0,0.787,1.568,0.7,0.23200001,0.0,0.0,LO
597,1449,0.0,0.021,0.31,0.421,0.087,0.084,0.019,0.0,LO
597,1451,0.0,0.417,3.931,2.245,3.574,0.482,0.297,0.0,LO
597,1452,0.0,0.496,10.324,4.844,1.395,0.453,0.007,0.0,LO
597,1455,0.0,14.603,96.683,94.711,55.282,23.906,5.009,0.0,LO
597,5421,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,LO
597,5423,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,LO
597,5424,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,LO
597,5595,0.0,0.84000003,2.139,0.567,1.539,0.323,0.0,0.0,LO
597,6977,0.0,0.44199997,1.876,2.195,1.211,0.177,0.0,0.0,LO
597,6978,0.0,1.394,0.536,0.561,0.525,0.296,0.0,0.0,LO
597,6979,0.0,0.30699998,1.076,0.791,1.244,0.337,0.13,0.0,LO
597,7401,0.0,0.0,0.162,0.221,0.188,0.0,0.0,0.0,LO
597,9586,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,LO
597,9587,0.0,0.0,2.235,0.0,0.125,0.003,0.0,0.0,LO
603,591,0.0,3.497,51.475,15.059,25.747,5.405,3.642,0.0,LO
603,596,0.0,0.939,0.592,0.981,0.897,0.37,0.158,0.0,LO
603,597,0.0,0.074,0.103999995,0.407,0.0,0.232,0.206,0.0,LO
603,617,0.0,0.0,0.0,0.112,0.083,0.036,0.0,0.0,LO
603,618,0.0,3.196,39.211,39.354,17.396,9.551,1.599,0.0,LO
603,620,0.0,0.0,0.023,0.70100003,0.508,0.078,0.0,0.0,LO
